"TextTitle","Text_Author","Text_year_creation","Text_genre","KeyWord","DependentWord","Part_of_speech","Total_Frequency"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","только","OTHER","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","тяжесть (Dat)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","усилиться","VERB_HEAD","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","чернил17 (Gen)","NOUN","1"
"Двенадцать стульев","Илья Ильф, Евгений Петров",1928,"роман","запах","чуял","VERB_HEAD","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","веять","VERB_HEAD","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","дерево (Gen)","NOUN","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","как","OTHER","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","какой","OTHER","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","крепкий","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","ладан (Dat)","NOUN","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","мягкий","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","пачули (Gen)","NOUN","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","первый","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","подобный","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","прелесть (Ins)","NOUN","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","противный","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","распространять","VERB_HEAD","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","стоять","VERB_CHILD","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","такой","OTHER","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","то","OTHER","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","то","PRON","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","тонкий","ADJ","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","трава (Gen)","NOUN","1"
"Дворянское гнездо","Иван Сергеевич Тургенев",1860,"роман","запах","что","PRON","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","багульник (Gen)","NOUN","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","быть","OTHER","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","быть","VERB_HEAD","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","вероятно","ADV","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","высказаться","VERB_HEAD","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","дым (Gen)","NOUN","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","за","OTHER","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","кровь (Gen)","NOUN","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","мой","OTHER","1"
"Дерсу Узала","Владимир Клавдиевич Арсеньев",1923,"повесть","запах","мускус (Gen)","NOUN","1"
